probIn scale
0.02741746 0.02508671
0.01624746 0.02447713
0.006455324 0.02433043
0.01199347 0.0251082
0.01245336 0.02278809
0.01755854 0.02200265
0.01648823 0.02023294
0.02169873 0.01889226
0.02510407 0.02005151
0.02484839 0.0204843
0.01781279 0.0219255
0.01866596 0.02094114
0.02579212 0.02120873
0.02954343 0.02022131
0.03283186 0.02078267
0.01591793 0.01910775
0.02046681 0.01899386
0.03225297 0.01935224
0.02242096 0.01880499
0.01517402 0.01905662
0.004497808 0.01784613
0.008799631 0.01715197
0.01122011 0.01823828
0.005932345 0.018119
0.01234563 0.01785518
0.01326007 0.01730789
0.02201484 0.01603933
0.02031841 0.01630474
0.02779262 0.014471
0.03376054 0.01556228
0.04763267 0.01539936
0.04990975 0.01451071
0.03164407 0.01447541
0.04682696 0.01403116
0.03779855 0.0140022
0.04522735 0.01409512
0.06381425 0.01415915
0.03151645 0.01362506
0.04607613 0.01342357
0.0568415 0.01453504
0.06362499 0.01457414
0.07990195 0.01383418
0.05690692 0.01361138
0.05937841 0.01375228
0.04622541 0.01406539
0.03455444 0.01349854
0.02982961 0.01355509
0.0241153 0.0139171
0.02668111 0.01345805
0.03490222 0.01230029
0.0648758 0.01280515
0.05354334 0.01340299
0.06538389 0.01409801
0.06768121 0.01451762
0.06106357 0.01401335
0.05616606 0.01480253
0.02412107 0.01540953
0.03903918 0.01582723
0.02412939 0.01548764
0.0394751 0.01482015
0.02333613 0.01396761
0.0457606 0.01508554
0.05161697 0.01523319
0.05965653 0.01361677
0.05680606 0.01288113
0.04777518 0.01222175
0.03846134 0.01214255
0.02682729 0.01147377
0.04069702 0.01104782
0.04135798 0.01114383
0.05982897 0.01134886
0.04227394 0.0103909
0.0353611 0.01121444
0.04843834 0.01111341
0.06226165 0.0111944
0.06482026 0.01137406
0.07741356 0.01017258
0.09325532 0.009861658
0.0745371 0.009932244
0.02710754 0.01027405
0.04807129 0.01009398
0.03438692 0.01006248
0.03760882 0.01029959
0.05746337 0.01012371
0.07231997 0.009944128
0.05588318 0.009975448
0.06128293 0.009876819
0.06237524 0.009375203
0.0744903 0.009359732
0.05383899 0.0095377
0.04633027 0.009775172
0.02276846 0.00986464
0.01195304 0.009537134
0.02407504 0.01018824
0.0378017 0.01068827
0.02635571 0.01042687
0.01115462 0.009772834
0.00976627 0.01008433
0.01931513 0.01101991
0.01899003 0.01179173
0.02488103 0.01238448
0.03299818 0.01191416
0.0371444 0.01245918
0.03317478 0.01303097
0.01815882 0.0124502
0.01560048 0.0127139
0.01761083 0.01288119
0.03260647 0.01262364
0.01967037 0.012133
0.0102776 0.01197613
0.02458937 0.01298845
0.03420698 0.0126573
0.04315582 0.01334689
0.03989825 0.01302807
0.04486171 0.0130074
0.03120928 0.01203541
0.02249959 0.01109538
0.01796299 0.01005138
0.01617425 0.009526527
0.02679289 0.009659728
0.01623314 0.009890738
0.03505418 0.01054613
0.01557024 0.009823628
0.02904878 0.01040558
0.0122951 0.01094445
0.007369515 0.01057424
0.01069848 0.01090861
0.03183082 0.0105482
0.04697365 0.01101046
0.03060863 0.01218056
0.02195744 0.01196031
0.017086 0.01226849
0.0113861 0.01286051
0.01294911 0.01263254
0.01590013 0.01255175
0.02881064 0.01250533
0.02092926 0.01244385
0.02467073 0.01290154
0.04709374 0.01317705
0.04949575 0.01320323
0.04486816 0.01416248
0.04659872 0.01429194
0.04293102 0.01439868
0.05116194 0.01462447
0.04286682 0.01407812
0.04843519 0.01439338
0.04404772 0.01457719
0.03965074 0.01436992
0.03404056 0.01517286
0.06438101 0.01669116
0.05341129 0.01667062
0.04175539 0.01620335
