probIn scale
0.04283324 1195.487
0.05858502 1199.48
0.04434208 1185.65
0.03553663 1156.511
0.0265484 1101.401
0.02555904 1103.132
0.05486639 1116.017
0.07575297 1128.084
0.05196979 1133.097
0.03235682 1163.315
0.01830832 1116.296
0.014207 1199.975
0.004391829 1171.518
0.00481823 1146.373
0.002554944 1213.613
0.01106991 1120.081
0.007723131 1057.992
0.01832421 1105.143
0.01973223 1121.708
0.01861307 1039.916
0.01748232 969.8925
0.01582456 982.3487
0.003307466 974.8052
0.00523212 988.9352
0.008980002 991.9432
0.01037843 981.0985
0.02674714 915.399
0.05011489 894.2636
0.07806558 932.8177
0.07988168 961.4282
0.07554693 997.5381
0.08614225 950.6835
0.06330357 883.4928
0.04973105 805.5524
0.03833788 889.957
0.06032907 901.3256
0.03957708 827.2493
0.05232008 852.1262
0.04556005 853.9639
0.09073585 815.7618
0.07420309 781.9886
0.06813954 769.8772
0.07675183 800.8126
0.07394082 774.514
0.08583171 840.5545
0.06658314 797.4751
0.05891255 801.8859
0.04475845 762.5522
0.04176754 706.9078
0.04360494 717.8608
0.03201144 726.166
0.04050539 697.9373
0.05489524 701.6378
0.05579573 701.6547
0.05708547 726.4515
0.06164081 776.5324
0.05915479 764.905
0.06156873 750.7514
0.03843294 801.0387
0.07521734 822.807
0.06000984 817.9851
0.04258545 822.0446
0.04705519 811.4897
0.07359839 848.3977
0.06101557 805.8987
0.07720736 777.1786
0.06019707 834.9368
0.04480504 854.4598
0.03560742 814.7074
0.02517036 764.0944
0.04066522 782.1792
0.02351383 769.4174
0.05455485 772.8445
0.03405872 743.2216
0.01238678 780.3856
0.005322672 807.4749
0.003670994 830.5478
0.004326982 840.4255
0.0001533226 865.3851
0.006967255 846.1772
0.01459367 794.113
0.0112866 746.8306
0.006333493 819.466
0.01127121 817.3746
0.008044415 912.5408
0.01429988 889.1754
0.009983941 903.3534
0.01367088 873.4049
0.01507961 933.0272
0.01271132 944.3794
0.01542349 845.7097
0.007881693 873.0141
0.0183073 906.4652
0.02699871 929.6511
0.03260748 887.265
0.03390828 875.4913
0.03519741 911.7665
0.02103723 862.2838
0.005274843 907.6698
0.003906402 885.2039
0.008002719 906.6537
0.02607491 967.1466
0.01587471 905.3974
0.01677907 897.6992
0.005544722 854.8116
0.01605021 904.4867
0.01033456 861.6489
0.02706676 961.28
0.01723924 954.8385
0.007630446 984.0954
0.007111053 937.2276
0.007473347 857.2771
0.01208583 866.8085
0.004193259 847.1747
0.0009484117 845.1844
0.003075502 857.695
0.006916533 874.0634
0.00533912 850.6936
0.00354102 876.9872
0.008585493 865.3632
0.02071126 938.6048
0.01595271 961.9105
0.01831502 909.4345
0.01336711 833.1537
0.01604389 916.0299
0.01589096 941.2522
0.01241779 941.412
0.01412209 934.4388
0.01396594 926.0363
0.01008404 974.017
0.01378633 1039.446
0.01855572 1042.414
0.01173937 1066.383
0.003751076 998.2436
0.007236668 1009.165
0.004568126 984.6814
0.005275658 962.0053
0.004417518 873.2301
0.004327014 815.9516
0.002896253 803.9067
0.008992153 780.9905
0.03593762 824.3071
0.03302868 801.7386
0.04088082 767.9163
0.04061425 738.0183
0.04447344 677.0974
0.0525964 663.8888
0.03544849 661.3562
0.05958113 622.5184
0.07237996 593.6414
0.05099678 628.3764
0.0441994 594.0976
0.0574501 593.0763
0.06687867 566.4811
0.06027075 600.1283
0.04196578 612.84
0.05601711 638.6987
0.05791637 618.6498
0.07648575 638.0061
0.07265685 629.5833
0.05198389 633.9087
0.05765043 675.7755
0.08400389 652.66
0.06255068 654.0564
0.06172325 604.8316
0.0611229 615.6638
0.06368703 615.0549
0.05485802 605.8234
0.06564504 634.1024
0.04275692 630.909
0.06342312 624.5224
0.07238256 674.2081
0.08526016 655.751
0.08556254 637.1963
0.07305207 636.0927
0.09490238 628.0723
0.1038169 563.5052
0.08538873 591.1428
0.07494802 610.4191
0.05127185 646.9741
0.04080463 630.6061
0.03569403 661.3044
0.04433075 679.2821
0.03421251 677.3941
0.0278181 682.8653
0.02096647 681.0902
0.02681393 675.5841
0.03884758 718.3366
0.05318238 705.6013
0.04786524 704.0421
0.06568279 724.7073
0.05411747 681.7859
0.04964874 728.0225
0.04695909 715.0383
0.03611048 713.0044
0.01879178 736.6963
0.0213588 669.2076
0.01809468 681.9576
0.04971294 704.6864
0.03993095 697.7142
0.02981566 706.2205
0.05808114 713.8916
0.06891358 689.5718
0.04408814 659.5074
0.05411261 627.2765
0.05608527 712.3495
0.08453088 761.9046
0.07711521 754.4338
0.06526713 758.9377
0.06077396 764.9049
0.05105498 738.1079
0.06247968 787.3829
0.06518962 759.0373
0.03698341 806.489
0.0392955 829.8375
0.02894233 898.9345
0.03521077 874.6135
0.03748956 876.7626
0.02667331 845.8298
0.01971852 833.9594
0.00707211 912.2264
0.006293261 901.3162
0.0114501 914.9263
0.01374511 957.8329
0.03042512 989.8154
0.03171664 959.9834
0.03108291 935.5959
0.03620415 960.2871
0.03314863 1004.711
0.02820098 1060.86
0.009433748 1069.827
0.02641152 1123.827
0.02870163 1241.893
0.04038523 1303.7
0.03187562 1342.981
0.01763966 1435.38
0.02675113 1500.789
0.01998568 1441.261
0.03773936 1358.62
0.02892629 1281.965
0.02484012 1251.315
0.01240967 1237.002
0.04056023 1282.063
0.0469703 1235.922
0.0324942 1290.552
0.03712619 1317.223
0.02924462 1266.34
0.05296254 1279.906
0.05074838 1289.37
0.03725905 1223.395
0.02195094 1182.088
0.0434773 1138.104
0.04202962 1192.682
0.03755218 1201.462
0.02952315 1255.998
0.02315595 1256.571
0.01580916 1214.046
0.01926919 1211.72
0.008461676 1216.551
0.01084976 1204.269
0.007118901 1213.55
0.01700632 1156.848
0.01182879 1160.439
0.01709916 1139.153
0.01777999 1153.906
0.009416905 1097.543
0.01147672 1121.983
0.01665479 1118.978
0.01391974 1125.251
0.01174029 1130.938
0.004888608 1072.382
0.007390993 1128.152
0.0183666 1016.254
0.01824274 965.8266
0.005844294 937.5561
0.02135562 861.7288
0.01419257 847.6364
