probIn varB
0.02034791 70.87936
0.01806909 66.49852
0.008643108 72.12321
0.00991161 83.58017
0.00901299 75.91182
0.01044245 71.77969
0.01522526 63.85893
0.005301245 60.5765
0.01470166 58.9102
0.004473779 67.8179
0.00547076 72.6318
0.001713448 72.29276
0.007192188 77.16864
0.006400775 82.25036
0.005203008 84.8665
0.007263164 88.54806
0.0006810496 86.07069
0.01331484 89.31569
0.007883136 93.81911
0.001406046 87.38235
0.001641395 79.51383
9.935852e-05 68.83777
0.001343603 73.597
0.005264473 59.52218
0.01083793 52.28955
0.003797583 48.51137
0.005327776 50.84705
0.001211906 56.18277
0.005006129 55.20623
0.002472299 52.12928
0.006663301 57.54232
0.001403088 65.76408
0.002798554 60.44605
0.008089617 61.36005
0.007270564 61.95591
0.01056412 54.93516
0.00915754 53.87548
0.008432754 57.5343
0.006845351 58.15584
0.006785039 50.54475
0.002917501 42.73584
0.004344978 39.74694
0.01516325 40.68623
0.009693728 37.10177
0.009322299 35.40786
0.01010016 35.75607
0.005832964 28.07862
0.004862491 24.57733
0.01534698 25.54268
0.02235178 22.688
0.04233797 18.67712
0.01195328 18.10011
0.003728004 21.01322
0.0221873 20.7596
0.02242862 21.54203
0.01984677 22.00951
0.003830172 21.50701
0.0037689 27.37323
0.01599447 27.48667
0.007074681 23.90951
0.01254822 23.52548
0.009566097 21.96725
0.01313034 22.78712
0.03561612 27.87066
0.0460264 25.01272
0.02885911 26.3326
0.04321583 30.4264
0.04797547 26.38544
0.03366579 22.24958
0.03582252 22.94728
0.02769915 23.75824
0.03591604 27.00623
0.03382738 27.53898
0.07664637 28.12279
0.04804121 26.88029
0.06357114 29.92113
0.02341549 34.5831
0.006539273 33.2091
0.01050996 35.10795
0.007252609 34.14397
0.01681365 33.36635
0.005241207 38.05062
0.004619666 36.44
0.007224031 36.28567
0.009433436 32.99471
0.01665759 33.82803
0.03273595 32.01783
0.01588768 36.023
0.008067159 39.17923
0.004653751 38.89396
0.01725967 46.2615
0.01476929 39.2889
0.007328015 44.24572
0.01341767 57.2988
0.003576368 50.97641
0.001116988 54.01269
0.007110805 48.60778
0.002028478 46.93151
0.0008953108 42.78447
0.01104047 53.68096
0.009204391 48.23905
0.007727871 56.14697
0.002909252 47.47866
0.009486337 42.44737
0.01111459 42.97778
0.0197719 41.03351
0.01146212 48.61812
0.002155213 42.26307
0.0129221 36.56721
0.01953389 37.81382
0.01395868 42.04367
0.005641157 33.00626
0.00959428 31.13584
0.006701739 32.97101
0.01051662 38.296
0.006669324 33.29192
0.003651467 42.77885
0.005207353 39.28669
0.004642666 34.89262
0.001996273 39.34777
0.004181052 43.8791
0.01120881 35.17181
0.00462061 41.00218
0.007524709 45.13326
0.008058399 49.41406
0.001936987 58.17605
0.005838698 59.90671
0.009417983 82.01005
0.01881799 82.97114
0.007898898 82.0824
0.00669146 77.76374
0.01133238 68.37405
0.01252245 62.3063
0.01531256 65.37233
0.01713501 69.96959
0.01857501 75.32869
