probIn scale
0.009752805 67.33352
0.006442438 66.08606
0.003345105 69.90771
0.001573146 67.22815
0.008073859 67.07881
0.02687008 70.09674
0.0196631 66.40043
0.0208087 68.91062
0.01028242 69.03356
0.03351695 68.9526
0.03431171 67.60808
0.04854611 71.73373
0.03051897 72.57732
0.02041095 73.70493
0.0245682 76.0488
0.01876151 81.95943
0.01116309 83.87864
0.005722232 81.07189
0.008124498 87.26448
0.008400486 88.25345
0.001571104 91.12576
0.009277617 85.44598
0.008681957 84.73716
0.002472836 85.3839
0.008098901 86.08864
0.02171305 80.42915
0.01249386 84.00523
0.01861786 79.97751
0.01490898 86.14157
0.01806178 87.05731
0.01267125 85.93059
0.01372776 89.90746
0.02919333 92.33965
0.06785098 96.42608
0.05361596 93.35162
0.04870303 87.71398
0.02350204 83.23738
0.01414979 76.81031
0.02536487 81.32511
0.0248123 80.65218
0.03827726 80.40258
0.01781374 80.23016
0.002156512 78.64539
0.004162022 75.31038
0.005206688 72.9058
0.002051124 76.46238
0.002415353 72.86162
0.004434423 71.93043
0.004406874 75.10044
0.01553949 77.56131
0.01786045 84.72983
0.007759819 79.8531
0.006227327 84.18452
0.003900673 84.06832
0.003731639 81.49928
0.01092097 85.96722
0.004457412 88.83407
0.005437091 90.64341
0.006365912 88.95298
0.01551786 88.37744
0.01937513 83.41413
0.0176894 82.30959
0.02509819 84.9948
0.006715496 86.51468
0.01036503 93.53572
0.003064077 95.57398
0.007750139 95.61209
0.02052029 101.1615
0.03240227 97.9047
0.03828833 105.6154
0.04205025 109.7036
0.04558651 119.3252
0.05129187 123.603
0.05014895 117.6747
0.05264426 125.0987
0.02003203 113.4865
0.0129466 109.5832
0.006567474 116.0384
0.009753942 126.4493
0.003928094 116.8293
0.004626212 120.8001
0.009381072 122.2224
0.0244775 121.4549
0.01157655 130.2235
0.01803689 130.3359
0.02521083 134.948
0.008126673 131.0598
0.01203994 126.8467
0.007858641 130.9416
0.002285013 127.5768
0.00451175 134.0763
0.002533553 140.491
0.003347037 147.9366
0.005413234 152.7109
0.02283519 168.0422
0.01652181 168.9787
0.009223062 173.6875
0.01258274 187.8882
0.008500424 192.5381
0.00852991 186.7087
0.00750562 191.931
0.007518056 194.687
0.00690923 190.5438
0.0007452932 194.2461
0.00592173 189.9225
0.006842615 188.147
0.006986397 186.7833
0.006669279 182.4015
0.01607503 188.1672
0.005019446 187.4257
0.01792476 172.2057
0.02246761 176.9673
0.02257255 173.9594
0.01797666 172.3024
0.02491584 175.0518
0.007013969 187.6351
0.0009028737 193.9323
0.009212203 210.9437
0.001183697 202.2192
0.002402924 199.4246
0.003949261 203.2018
0.00647013 201.6779
0.002302391 209.268
0.001671803 189.3361
0.003598656 187.6615
0.01097414 183.8787
0.007412956 175.7552
0.01446448 175.4643
0.005401511 173.7588
0.01397211 179.7805
0.007443631 173.7974
0.007956504 169.5704
0.001591816 165.254
0.006059624 167.747
0.008115914 166.9787
0.00990644 158.5437
0.009080798 151.522
0.006251694 151.0025
0.008592732 155.4891
0.01670777 158.98
0.01261876 157.4698
0.01391466 153.3814
0.01632165 164.9048
0.01840485 165.8868
0.0109887 170.2606
0.01598167 177.5519
0.02499447 186.2672
0.01243583 178.583
0.0138732 178.7124
0.01082845 177.1874
0.01452341 168.1707
0.02902114 165.4795
0.008273652 183.6871
0.003207429 178.7101
0.003474822 188.4701
0.001515597 204.6278
0.00089313 207.4873
0.001968866 218.1079
0.003152483 221.8721
0.008228821 238.2785
0.001704189 231.7518
0.002353327 243.0364
0.001676604 244.0623
0.002682781 259.3238
0.004471138 250.9963
0.00649716 248.6106
0.005610009 243.3369
0.01065734 246.3329
0.007464847 257.7891
0.002179767 275.5726
0.005359064 244.996
0.004139246 230.9168
0.0003663486 227.4722
0.0002438519 214.5265
0.003298737 212.9369
0.01059622 203.3311
0.01312723 220.8792
0.01150799 221.6866
0.008452467 215.8154
0.001520299 217.6282
0.006040568 213.9034
0.0003468696 231.2773
0.008052737 243.0653
0.003907456 247.2218
0.009501377 239.6461
0.00362825 245.1289
0.001538858 234.6219
0.003301863 255.967
0.004362336 249.0629
0.00286679 265.9112
0.001872807 268.5615
0.0003850982 293.2293
0.001881353 302.5003
0.002220017 303.3165
0.003110888 299.7839
0.003478966 315.997
0.00299883 320.1478
0.006303874 326.3093
0.007917534 333.2396
0.009744234 331.881
0.007612542 325.0925
0.009456983 320.6433
0.001220592 330.6798
0.007093906 338.9436
0.001511802 324.5716
0.006065449 334.7694
0.008598844 348.0357
0.01684864 349.6756
0.003786961 351.2134
0.01367345 344.1313
0.006324839 351.9447
0.002114319 359.2727
0.002304909 330.4786
0.004640514 328.9082
0.002461172 303.7385
0.004326455 312.5898
0.007936011 329.6677
0.00418809 332.4438
0.009741815 312.2366
0.02112243 294.7612
0.01359614 290.39
0.009317383 287.7492
