cross_id,parent_A,parent_B,G_ij,trait,mu,sigma,U,direction
TSs325_x_TSs282,TSs325,TSs282,-0.2442361163715466,Seed_Coat_Tannin,519.964661107363,125.82577605891282,-299.140424123971,-1
TSs168_x_TSs282,TSs168,TSs282,-0.2436183579954028,Tannin,576.0326210957345,167.5001360267772,-282.06988236874054,-1
TSs168_x_TSs282,TSs168,TSs282,-0.2436183579954028,Phenol,130.127985554732,105.4279929490513,315.15411318031704,1
TSs168_x_TSs282,TSs168,TSs282,-0.2436183579954028,Flavonoid,99.6560921023054,32.247133475599995,156.2498113519834,1
TSs168_x_TSs282,TSs168,TSs282,-0.2436183579954028,Antioxidant,238.7378654193015,76.03649022475027,372.1819057637382,1
TSs168_x_TSs282,TSs168,TSs282,-0.2436183579954028,Seed_Length,8.6,0.37306329204805844,,0
TSs168_x_TSs282,TSs168,TSs282,-0.2436183579954028,Seed_Width,6.795,0.26557464752999393,,0
TSs168_x_TSs282,TSs168,TSs282,-0.2436183579954028,Seed_Thickness,6.51135,0.2969549874908651,,0
TSs168_x_TSs282,TSs168,TSs282,-0.2436183579954028,Mass_of_Seeds,0.28725,0.033405120560132825,0.3458759865830331,1
TSs168_x_TSs282,TSs168,TSs282,-0.2436183579954028,Seed_Coat_Tannin,726.3307742947629,125.79453617742269,-505.56136330338614,-1
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Tannin,633.383468544812,167.48708224599068,-339.44363920309837,-1
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Phenol,316.68095551404,105.41977663388067,501.6926635065006,1
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Flavonoid,109.399779956556,32.24462036115502,165.98908869038306,1
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Antioxidant,243.7526547602755,76.03056447627797,377.18629541614337,1
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Seed_Length,8.600999999999999,0.3730342181228103,,0
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Seed_Width,6.7525,0.2655539505125852,,0
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Seed_Thickness,6.9195,0.29693184491079244,,0
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Mass_of_Seeds,0.3157,0.03340251720033096,0.3743214176865808,1
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Seed_Coat_Tannin,768.3129276858431,125.784732637328,-547.5607219073324,-1
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Crude_Protein,36.095376951132295,4.6818981225002085,44.31210815612016,1
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Total_Oxalate,1065.802847306235,118.8041906054551,-857.3014927936613,-1
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Soluble_Oxalate,412.6544542568816,52.551109683640114,-320.4272567620932,-1
TSs166_x_TSs358,TSs166,TSs358,-0.2434245278382019,Insoluble_Oxalate,653.1483930493571,128.47484772062597,878.6217507990557,1
TSs361_x_TSs217,TSs361,TSs217,-0.2430098793507029,Tannin,674.034663510562,167.45915370890637,-380.1438487514314,-1
TSs361_x_TSs217,TSs361,TSs217,-0.2430098793507029,Phenol,239.599448750542,105.40219784450983,424.5803059676567,1
TSs361_x_TSs217,TSs361,TSs217,-0.2430098793507029,Flavonoid,139.069817018219,32.23924355798041,195.6496894624746,1
TSs361_x_TSs217,TSs361,TSs217,-0.2430098793507029,Antioxidant,372.985443815607,76.01788634963654,506.39683435921916,1
TSs361_x_TSs217,TSs361,TSs217,-0.2430098793507029,Seed_Length,8.2015,0.37297201451967354,,0
TSs361_x_TSs217,TSs361,TSs217,-0.2430098793507029,Seed_Width,6.392,0.265509669286503,,0
TSs361_x_TSs217,TSs361,TSs217,-0.2430098793507029,Seed_Thickness,6.1065000000000005,0.2968823314084322,,0
TSs361_x_TSs217,TSs361,TSs217,-0.2430098793507029,Mass_of_Seeds,0.25475,0.03339694731740131,0.31336164254203924,1
TSs361_x_TSs217,TSs361,TSs217,-0.2430098793507029,Seed_Coat_Tannin,1062.27699170218,125.763757983504,-841.5615964411306,-1
TSs151B_x_TSs96,TSs151B,TSs96,-0.2429380952441604,Seed_Length,8.396,0.3729612447543535,,0
TSs151B_x_TSs96,TSs151B,TSs96,-0.2429380952441604,Seed_Width,6.304,0.26550200255356565,,0
TSs151B_x_TSs96,TSs151B,TSs96,-0.2429380952441604,Seed_Thickness,6.0095,0.29687375877318756,,0
TSs151B_x_TSs96,TSs151B,TSs96,-0.2429380952441604,Mass_of_Seeds,0.24705,0.033395982962782164,0.30565995009968266,1
TSs151B_x_TSs96,TSs151B,TSs96,-0.2429380952441604,Seed_Coat_Tannin,971.276351376858,125.76012648809277,-750.5673293902552,-1
TSs361_x_TSs96,TSs361,TSs96,-0.2428970852632459,Tannin,540.0183995080031,167.45155568766037,-246.14091927615914,-1
TSs361_x_TSs96,TSs361,TSs96,-0.2428970852632459,Phenol,271.4628414668825,105.39741549537656,456.43530566126833,1
TSs361_x_TSs96,TSs361,TSs96,-0.2428970852632459,Flavonoid,139.416524081459,32.23778078659955,195.9938293619412,1
TSs361_x_TSs96,TSs361,TSs96,-0.2428970852632459,Antioxidant,202.196752205937,76.01443723680654,335.6020895565325,1
TSs361_x_TSs96,TSs361,TSs96,-0.2428970852632459,Seed_Length,8.7975,0.3729550918897204,,0
TSs361_x_TSs96,TSs361,TSs96,-0.2428970852632459,Seed_Width,6.747,0.2654976224794843,,0
TSs361_x_TSs96,TSs361,TSs96,-0.2428970852632459,Seed_Thickness,6.437,0.2968688611488994,,0
TSs361_x_TSs96,TSs361,TSs96,-0.2428970852632459,Mass_of_Seeds,0.29405,0.0333954320182394,0.3526589831920101,1
TSs361_x_TSs96,TSs361,TSs96,-0.2428970852632459,Seed_Coat_Tannin,887.878064929063,125.75805178181857,-667.1726840519715,-1
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Tannin,679.8225675685844,167.4290834549904,-385.98452610507627,-1
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Phenol,320.955903265314,105.38327101499775,505.90354389663503,1
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Flavonoid,116.5347441846355,32.23345443138819,173.10445671172175,1
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Antioxidant,251.0569647098905,76.00423599315224,384.4443988778727,1
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Seed_Length,8.786999999999999,0.37290504079544434,,0
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Seed_Width,6.9425,0.26546199232769985,,0
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Seed_Thickness,7.024,0.2968290209330662,,0
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Mass_of_Seeds,0.3436,0.03339095030461574,0.40220111778460066,1
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Seed_Coat_Tannin,905.944999063214,125.74117487561033,-685.2692371565179,-1
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Crude_Protein,30.1980791486484,4.680276836684908,38.41196499703041,1
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Total_Oxalate,922.5842061358184,118.76305012268783,-714.1550531705012,-1
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Soluble_Oxalate,297.670140114565,52.53291185735703,-205.47487980490342,-1
TSs371_x_TSs358,TSs371,TSs358,-0.2425635105979938,Insoluble_Oxalate,624.9140660212555,128.43035840394663,850.3093450201818,1
TSs155_x_TSs3A,TSs155,TSs3A,-0.2414629139606481,Tannin,844.645827785502,167.35491714183559,-550.9379482015805,-1
TSs155_x_TSs3A,TSs155,TSs3A,-0.2414629139606481,Phenol,127.9965637896355,105.3365892287866,312.862277886156,1
TSs155_x_TSs3A,TSs155,TSs3A,-0.2414629139606481,Flavonoid,127.6253186240334,32.21917592955274,184.16997238039846,1
TSs155_x_TSs3A,TSs155,TSs3A,-0.2414629139606481,Antioxidant,231.234043410872,75.97056828231348,364.56239074633214,1
TSs155_x_TSs3A,TSs155,TSs3A,-0.2414629139606481,Seed_Length,8.208,0.37273985448813185,,0
TSs155_x_TSs3A,TSs155,TSs3A,-0.2414629139606481,Seed_Width,6.092,0.26534440022931766,,0
TSs155_x_TSs3A,TSs155,TSs3A,-0.2414629139606481,Seed_Thickness,5.871,0.29669753413480104,,0
TSs155_x_TSs3A,TSs155,TSs3A,-0.2414629139606481,Mass_of_Seeds,0.2395499999999999,0.033376159065090776,0.2981251591592342,1
TSs155_x_TSs3A,TSs155,TSs3A,-0.2414629139606481,Seed_Coat_Tannin,809.6030654464745,125.68547511807816,-589.0250566142473,-1
TSs151B_x_TSs166,TSs151B,TSs166,-0.2410699588965277,Seed_Length,8.18,0.3726808589257219,,0
TSs151B_x_TSs166,TSs151B,TSs166,-0.2410699588965277,Seed_Width,6.292,0.26530240272908967,,0
TSs151B_x_TSs166,TSs151B,TSs166,-0.2410699588965277,Seed_Thickness,6.37,0.2966505742036824,,0
TSs151B_x_TSs166,TSs151B,TSs166,-0.2410699588965277,Mass_of_Seeds,0.2595,0.03337087643901411,0.31806588815046977,1
TSs151B_x_TSs166,TSs151B,TSs166,-0.2410699588965277,Seed_Coat_Tannin,964.7574272702492,125.66558219489842,-744.2143305182025,-1
TSs49_x_TSs155,TSs49,TSs155,-0.2407892208111866,Tannin,633.145829240066,167.3095025105252,-339.51765233409424,-1
TSs49_x_TSs155,TSs49,TSs155,-0.2407892208111866,Phenol,189.4933605914215,105.30800433600291,374.3089082011066,1
TSs49_x_TSs155,TSs49,TSs155,-0.2407892208111866,Flavonoid,168.3143707911545,32.21043270275693,224.8436801844929,1
TSs49_x_TSs155,TSs49,TSs155,-0.2407892208111866,Antioxidant,273.33061458496,75.94995236371422,406.62278098327846,1
TSs49_x_TSs155,TSs49,TSs155,-0.2407892208111866,Seed_Length,8.184000000000001,0.3726387051263123,,0
TSs49_x_TSs155,TSs49,TSs155,-0.2407892208111866,Seed_Width,6.112,0.2652723944686714,,0
TSs49_x_TSs155,TSs49,TSs155,-0.2407892208111866,Seed_Thickness,5.871,0.29661702016273767,,0
TSs49_x_TSs155,TSs49,TSs155,-0.2407892208111866,Mass_of_Seeds,0.2324,0.0333671018710484,0.29095926378368997,1
TSs49_x_TSs155,TSs49,TSs155,-0.2407892208111866,Seed_Coat_Tannin,792.9342168185319,125.65136820558916,-572.416065617723,-1
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Tannin,592.1742185187929,167.13568792034553,-298.85108621858654,-1
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Phenol,142.513223575672,105.19860189715968,327.1367699051872,1
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Flavonoid,95.502345967779,32.17696991029308,151.97292816034334,1
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Antioxidant,264.0673143791525,75.87104943443539,397.2210061365866,1
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Seed_Length,8.565,0.37225157801849884,,0
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Seed_Width,6.781499999999999,0.2649968081341316,,0
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Seed_Thickness,6.907,0.29630887050580673,,0
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Mass_of_Seeds,0.31315,0.03333243743746769,0.37164842770275575,1
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Seed_Coat_Tannin,741.2830302633499,125.52083144143381,-520.9939710836336,-1
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Crude_Protein,36.4828529347068,4.672075320577617,44.68234512232051,1
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Total_Oxalate,1048.637042012838,118.55493485461275,-840.5731313429926,-1
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Soluble_Oxalate,467.2252850216145,52.440855438945206,-375.19158372626566,-1
TSs363_x_TSs166,TSs363,TSs166,-0.2382124963524707,Insoluble_Oxalate,581.411756991225,128.20530256005745,806.4120629841259,1
TSs157A_x_TSs363,TSs157A,TSs363,-0.2374471553423415,Tannin,426.2512075094395,167.08402652581665,-133.0187409566313,-1
TSs157A_x_TSs363,TSs157A,TSs363,-0.2374471553423415,Phenol,255.20528069287505,105.16608516453292,439.7717601566303,1
TSs157A_x_TSs363,TSs157A,TSs363,-0.2374471553423415,Flavonoid,82.82456101868635,32.16702405637066,139.27768823761684,1
TSs157A_x_TSs363,TSs157A,TSs363,-0.2374471553423415,Antioxidant,278.517359702214,75.8475978050023,411.629893849993,1
TSs157A_x_TSs363,TSs157A,TSs363,-0.2374471553423415,Seed_Length,8.5485,0.3721365156049874,,0
TSs157A_x_TSs363,TSs157A,TSs363,-0.2374471553423415,Seed_Width,6.6,0.26491489801173795,,0
TSs157A_x_TSs363,TSs157A,TSs363,-0.2374471553423415,Seed_Thickness,6.5645,0.29621728187113466,,0
TSs157A_x_TSs363,TSs157A,TSs363,-0.2374471553423415,Mass_of_Seeds,0.2925999999999999,0.033322134430237495,0.3510803459250667,1
TSs157A_x_TSs363,TSs157A,TSs363,-0.2374471553423415,Seed_Coat_Tannin,777.5569536310541,125.48203313764019,-557.3359854744956,-1
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Tannin,726.0582719832335,167.04828732568404,-432.88852772665797,-1
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Phenol,211.803569079842,105.1435901849528,396.33056985443415,1
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Flavonoid,137.5902360628775,32.160143544006154,194.0312879826083,1
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Antioxidant,246.3734989435175,75.8313740370342,379.4575603785125,1
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Seed_Length,8.7675,0.3720569157672027,,0
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Seed_Width,6.925,0.26485823283102006,,0
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Seed_Thickness,6.902,0.2961539211242119,,0
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Mass_of_Seeds,0.3344,0.033315006840269674,0.39286783700467326,1
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Seed_Coat_Tannin,1018.991212199825,125.45519258568196,-798.8173492119531,-1
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Crude_Protein,33.16215186308675,4.669632143022884,41.35735627409191,1
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Total_Oxalate,832.4575261883531,118.49293868889087,-624.5024187893496,-1
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Soluble_Oxalate,301.5268122097275,52.41343243906437,-209.54123827916953,-1
TSs361_x_TSs371,TSs361,TSs371,-0.2369178331496221,Insoluble_Oxalate,530.930713978625,128.1382599085332,755.8133601181007,1
TSs151B_x_TSs78,TSs151B,TSs78,-0.2359352323878736,Seed_Length,8.556000000000001,0.371909106417113,,0
TSs151B_x_TSs78,TSs151B,TSs78,-0.2359352323878736,Seed_Width,6.537,0.2647530109641454,,0
TSs151B_x_TSs78,TSs151B,TSs78,-0.2359352323878736,Seed_Thickness,6.351,0.29603626622585416,,0
TSs151B_x_TSs78,TSs151B,TSs78,-0.2359352323878736,Mass_of_Seeds,0.28115,0.03330177158162883,0.3395946091257586,1
TSs151B_x_TSs78,TSs151B,TSs78,-0.2359352323878736,Seed_Coat_Tannin,815.9591462999605,125.40535222606057,-595.8727531432241,-1
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Tannin,772.647475010268,166.97438970434897,-479.6074210791355,-1
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Phenol,227.72621855561897,105.09707751883879,412.17158960118104,1
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Flavonoid,154.9519468728225,32.14591677073153,211.36803080545633,1
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Antioxidant,326.1494931143975,75.79782829853175,459.17468177832075,1
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Seed_Length,8.329,0.37189232790152255,,0
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Seed_Width,6.624499999999999,0.2647410667486222,,0
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Seed_Thickness,6.2915,0.2960229106800433,,0
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Mass_of_Seeds,0.2739,0.033300269186866155,0.33234197242295005,1
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Seed_Coat_Tannin,868.9548342658055,125.39969461880882,-648.878370209796,-1
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Crude_Protein,37.0529325842635,4.667566424700334,45.244511659612584,1
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Total_Oxalate,957.8629418372444,118.44052063388237,-749.9998281247808,-1
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Soluble_Oxalate,372.7050389142975,52.390246161340364,-280.7601569011452,-1
TSs361_x_TSs3,TSs361,TSs3,-0.2358237175557076,Insoluble_Oxalate,585.1579029229475,128.08157502561193,809.9410670928964,1
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Tannin,679.619172959461,166.9499122828339,-386.62207690308753,-1
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Phenol,207.528621328568,105.08167093181079,391.9469538138959,1
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Flavonoid,130.455271834798,32.14120437647647,186.8630855155142,1
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Antioxidant,239.0691889939025,75.78671680175388,372.07487698098055,1
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Seed_Length,8.5815,0.37183781076698247,,0
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Seed_Width,6.734999999999999,0.26470225733183306,,0
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Seed_Thickness,6.7975,0.2959795155367782,,0
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Mass_of_Seeds,0.3065,0.03329538757162627,0.3649334051882041,1
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Seed_Coat_Tannin,881.359140822454,125.38131179262525,-661.3149386263967,-1
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Crude_Protein,39.059449665570654,4.666882188087587,47.24982790566437,1
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Total_Oxalate,975.6761673587696,118.42315797992599,-767.8435251039995,-1
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Soluble_Oxalate,416.511126352044,52.382566072550475,-324.5797228947179,-1
TSs361_x_TSs166,TSs361,TSs166,-0.2354614157573243,Insoluble_Oxalate,559.1650410067266,128.06279905220808,783.9152533433518,1
TSs363_x_TSs303,TSs363,TSs303,-0.2350782315808264,Tannin,682.8380083701785,166.92402012426226,-389.8863530520983,-1
TSs363_x_TSs303,TSs363,TSs303,-0.2350782315808264,Phenol,152.407795000902,105.06537388050037,336.79752616118014,1
TSs363_x_TSs303,TSs363,TSs303,-0.2350782315808264,Flavonoid,99.442446457507,32.13621961698172,155.84151188530993,1
TSs363_x_TSs303,TSs363,TSs303,-0.2350782315808264,Antioxidant,258.532888913375,75.77496308674903,391.5179491306195,1
TSs363_x_TSs303,TSs363,TSs303,-0.2350782315808264,Seed_Length,8.1435,0.37178014267103876,,0
TSs363_x_TSs303,TSs363,TSs303,-0.2350782315808264,Seed_Width,6.476,0.26466120482256605,,0
TSs363_x_TSs303,TSs363,TSs303,-0.2350782315808264,Seed_Thickness,6.497,0.2959336122568935,,0
TSs363_x_TSs303,TSs363,TSs303,-0.2350782315808264,Mass_of_Seeds,0.2739,0.033290223810574095,0.3323243427875575,1
TSs363_x_TSs303,TSs363,TSs303,-0.2350782315808264,Seed_Coat_Tannin,894.5897871482259,125.36186648257706,-674.5797114713032,-1
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Tannin,753.080923010335,166.92301754152487,-460.13102722495887,-1
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Phenol,137.2175863606735,105.06474283453066,321.6062100352748,1
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Flavonoid,124.898121565814,32.1360265997095,181.29684824830417,1
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Antioxidant,325.5796316778425,75.77450796549171,458.5638931572804,1
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Seed_Length,8.879,0.37177790967693247,,0
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Seed_Width,7.0045,0.2646596152085907,,0
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Seed_Thickness,6.943,0.2959318348138938,,0
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Mass_of_Seeds,0.3372,0.033290023862096396,0.39562399187797914,1
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Seed_Coat_Tannin,875.660958190276,125.36111353136509,-655.6522039427302,-1
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Crude_Protein,30.251843565086048,4.666130378233649,38.4409023788861,1
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Total_Oxalate,968.8590810224435,118.4040806401699,-761.0599194989454,-1
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Soluble_Oxalate,376.8901812064805,52.37412752026637,-284.97358740841304,-1
TSs363_x_TSs98,TSs363,TSs98,-0.2350633953170616,Insoluble_Oxalate,591.9688998159636,128.04216881763818,816.6829060909186,1
TSs363_x_TSs56,TSs363,TSs56,-0.2342661054826193,Tannin,594.252521721823,166.8691306274048,-301.3971974707276,-1
TSs363_x_TSs56,TSs363,TSs56,-0.2342661054826193,Phenol,128.8611890497795,105.03082531460105,313.19028747690436,1
TSs363_x_TSs56,TSs363,TSs56,-0.2342661054826193,Flavonoid,117.3223178155825,32.12565228865855,173.70283758217823,1
TSs363_x_TSs56,TSs363,TSs56,-0.2342661054826193,Antioxidant,239.79592143114,75.75004606405135,372.7372522735501,1
TSs363_x_TSs56,TSs363,TSs56,-0.2342661054826193,Seed_Length,9.020499999999998,0.3716578904933257,,0
TSs363_x_TSs56,TSs363,TSs56,-0.2342661054826193,Seed_Width,6.8455,0.26457417648260884,,0
TSs363_x_TSs56,TSs363,TSs56,-0.2342661054826193,Seed_Thickness,6.66,0.29583630063530725,,0
TSs363_x_TSs56,TSs363,TSs56,-0.2342661054826193,Mass_of_Seeds,0.3284,0.03327927701194155,0.38680513115595744,1
TSs363_x_TSs56,TSs363,TSs56,-0.2342661054826193,Seed_Coat_Tannin,806.2544310741664,125.32064383666176,-586.316701140825,-1
TSs363_x_TSs51,TSs363,TSs51,-0.2338936305398882,Tannin,522.123750843846,166.8439499716558,-229.31261864359004,-1
TSs363_x_TSs51,TSs363,TSs51,-0.2338936305398882,Phenol,191.7542488598295,105.01497609764084,376.0555319111892,1
TSs363_x_TSs51,TSs363,TSs51,-0.2338936305398882,Flavonoid,100.6571773533755,32.12080450771818,157.0291892644209,1
TSs363_x_TSs51,TSs363,TSs51,-0.2338936305398882,Antioxidant,276.48465058588704,75.73861533491807,409.40592049866825,1
TSs363_x_TSs51,TSs363,TSs51,-0.2338936305398882,Seed_Length,8.521999999999998,0.3716018070861568,,0
TSs363_x_TSs51,TSs363,TSs51,-0.2338936305398882,Seed_Width,6.7535,0.26453425207458303,,0
TSs363_x_TSs51,TSs363,TSs51,-0.2338936305398882,Seed_Thickness,6.526,0.2957916587532747,,0
TSs363_x_TSs51,TSs363,TSs51,-0.2338936305398882,Mass_of_Seeds,0.29745,0.03327425514831188,0.35584631778528736,1
TSs363_x_TSs51,TSs363,TSs51,-0.2338936305398882,Seed_Coat_Tannin,699.4493671826724,125.3017328734487,-479.54482598976995,-1
