scenario,lambda,sample,contribution
balanced,23.357214690901213,TSs303,2.1321262215090165e-17
balanced,23.357214690901213,TSs311,0.006180175447719306
balanced,23.357214690901213,TSs314A,0.013439935001526251
balanced,23.357214690901213,TSs314B,6.612874020013992e-17
balanced,23.357214690901213,TSs317,0.01769102597738029
balanced,23.357214690901213,TSs325,0.029625770659376518
balanced,23.357214690901213,TSs33,0.01681072331736144
balanced,23.357214690901213,TSs331,0.023607444099032388
balanced,23.357214690901213,TSs333,0.021346500229612868
balanced,23.357214690901213,TSs334,0.03192899186347024
balanced,23.357214690901213,TSs336,3.195148846026095e-17
balanced,23.357214690901213,TSs338,3.4932604925718374e-18
balanced,23.357214690901213,TSs357,0.023212538285675422
balanced,23.357214690901213,TSs358,0.0185431118736029
balanced,23.357214690901213,TSs361,0.013611147616469352
balanced,23.357214690901213,TSs363,0.0018692749719252822
balanced,23.357214690901213,TSs365,0.018560378462064358
balanced,23.357214690901213,TSs368,0.021931371744697916
balanced,23.357214690901213,TSs371,0.004232100635852708
balanced,23.357214690901213,TSs378,1.92088471036663e-18
balanced,23.357214690901213,TSs38,0.027178719987393032
balanced,23.357214690901213,TSs383,5.0981319885213345e-08
balanced,23.357214690901213,TSs3A,2.1825853525023642e-17
balanced,23.357214690901213,TSs4,0.015145923478964955
balanced,23.357214690901213,TSs417,0.01082707782460969
balanced,23.357214690901213,TSs44C,0.0019896086377238884
balanced,23.357214690901213,TSs48,0.012890456979791569
balanced,23.357214690901213,TSs49,0.026957523947875654
balanced,23.357214690901213,TSs49A,0.027532673233946075
balanced,23.357214690901213,TSs51,0.014353245166199898
balanced,23.357214690901213,TSs53,0.015008580322931368
balanced,23.357214690901213,TSs56,3.1206872213765214e-18
balanced,23.357214690901213,TSs56A,0.022135209460017992
balanced,23.357214690901213,TSs58,0.019585203210318477
balanced,23.357214690901213,TSs59B,0.019999977702092178
balanced,23.357214690901213,TSs5A,0.01599561919027964
balanced,23.357214690901213,TSs60,2.4658595477859763e-17
balanced,23.357214690901213,TSs60B,0.011825533340305573
balanced,23.357214690901213,TSs61,1.5940193323736855e-17
balanced,23.357214690901213,TSs63A,0.01103373240870522
balanced,23.357214690901213,TSs68,0.03046589062790208
balanced,23.357214690901213,TSs7,0.027481370926939308
balanced,23.357214690901213,TSs78,0.004217908382340727
balanced,23.357214690901213,TSs82,0.02587246089239185
balanced,23.357214690901213,TSs9,0.006602186332772091
balanced,23.357214690901213,TSs95,0.00490085580807954
balanced,23.357214690901213,TSs96,0.01740344766988414
balanced,23.357214690901213,TSs98,0.0026747468044323523
balanced,37.92690190732246,TSs10,0.02201034673705329
balanced,37.92690190732246,TSs104,0.0034996895642034798
balanced,37.92690190732246,TSs10A,0.013936684131268669
balanced,37.92690190732246,TSs11,0.0008062743596814552
balanced,37.92690190732246,TSs111,4.292646336598862e-17
balanced,37.92690190732246,TSs116,0.009515427984529116
balanced,37.92690190732246,TSs119A,0.02341695774392036
balanced,37.92690190732246,TSs120,0.015038323750037932
balanced,37.92690190732246,TSs131,0.01615419710162563
balanced,37.92690190732246,TSs132,0.004812917061850146
balanced,37.92690190732246,TSs133,0.009798704410841132
balanced,37.92690190732246,TSs136,0.0026423705396814126
balanced,37.92690190732246,TSs138B,0.009896622783605613
balanced,37.92690190732246,TSs15,0.006885265622609751
balanced,37.92690190732246,TSs151B,3.996264252010637e-16
balanced,37.92690190732246,TSs155,2.4777216959113774e-17
balanced,37.92690190732246,TSs156A,6.389512509929754e-17
balanced,37.92690190732246,TSs157A,0.025787079009831963
balanced,37.92690190732246,TSs158,0.010790596510700187
balanced,37.92690190732246,TSs161,1.1936620355053588e-17
balanced,37.92690190732246,TSs166,0.00702103363406348
balanced,37.92690190732246,TSs168,0.002140044872140049
balanced,37.92690190732246,TSs195,0.0015506385655463862
balanced,37.92690190732246,TSs1A,0.004051816027771027
balanced,37.92690190732246,TSs2,0.0019079951683566426
balanced,37.92690190732246,TSs201,0.018229191128401257
balanced,37.92690190732246,TSs209,0.00880919031676522
balanced,37.92690190732246,TSs217,0.004824823468016573
balanced,37.92690190732246,TSs224,0.00816648501299447
balanced,37.92690190732246,TSs22A,0.027954953852163525
balanced,37.92690190732246,TSs22B,0.011293588458942957
balanced,37.92690190732246,TSs23,0.004569946808912181
balanced,37.92690190732246,TSs24,4.623042800717757e-17
balanced,37.92690190732246,TSs266,0.006940821136423988
balanced,37.92690190732246,TSs269,0.0023786203287104917
balanced,37.92690190732246,TSs27,0.005416441908150958
balanced,37.92690190732246,TSs274,0.015004792973694385
balanced,37.92690190732246,TSs277,0.0027377200108274343
balanced,37.92690190732246,TSs282,0.021496749331287802
balanced,37.92690190732246,TSs287,0.01297873691467297
balanced,37.92690190732246,TSs291,0.010131274622246136
balanced,37.92690190732246,TSs293,0.006486736466912742
balanced,37.92690190732246,TSs294,0.0025656829488731317
balanced,37.92690190732246,TSs296,0.010390292020369207
balanced,37.92690190732246,TSs297,0.013359496364673686
balanced,37.92690190732246,TSs3,0.0007299319883812858
balanced,37.92690190732246,TSs30,0.004154208437390997
balanced,37.92690190732246,TSs303,1.410408987646799e-07
balanced,37.92690190732246,TSs311,0.011475661098058657
balanced,37.92690190732246,TSs314A,0.01538473731183343
balanced,37.92690190732246,TSs314B,0.003111609869232902
balanced,37.92690190732246,TSs317,0.01614319529822971
balanced,37.92690190732246,TSs325,0.023269280030188622
balanced,37.92690190732246,TSs33,0.016673703562252246
balanced,37.92690190732246,TSs331,0.02076307128056275
balanced,37.92690190732246,TSs333,0.01743399701616607
balanced,37.92690190732246,TSs334,0.023950795699454186
balanced,37.92690190732246,TSs336,0.0025992619616503057
balanced,37.92690190732246,TSs338,0.001015719945271858
balanced,37.92690190732246,TSs357,0.02085402760542761
balanced,37.92690190732246,TSs358,0.021617174079786843
balanced,37.92690190732246,TSs361,0.01128744347229871
balanced,37.92690190732246,TSs363,0.008570424681088488
balanced,37.92690190732246,TSs365,0.01631492422355107
balanced,37.92690190732246,TSs368,0.02077955323847102
balanced,37.92690190732246,TSs371,0.006818806977705457
balanced,37.92690190732246,TSs378,0.00024074146299015914
balanced,37.92690190732246,TSs38,0.021091868523439028
balanced,37.92690190732246,TSs383,0.0025724943451364076
balanced,37.92690190732246,TSs3A,0.0012621661293733498
balanced,37.92690190732246,TSs4,0.014506487392387695
balanced,37.92690190732246,TSs417,0.011345341741580816
balanced,37.92690190732246,TSs44C,0.005718519710681778
balanced,37.92690190732246,TSs48,0.013859240467662699
balanced,37.92690190732246,TSs49,0.021793100251306152
balanced,37.92690190732246,TSs49A,0.021939505104614992
balanced,37.92690190732246,TSs51,0.015116745411300753
balanced,37.92690190732246,TSs53,0.015745937458663418
balanced,37.92690190732246,TSs56,0.0032887741203972676
balanced,37.92690190732246,TSs56A,0.017677771091821483
balanced,37.92690190732246,TSs58,0.01710806135108888
balanced,37.92690190732246,TSs59B,0.017237255847763186
balanced,37.92690190732246,TSs5A,0.01517247652356617
balanced,37.92690190732246,TSs60,3.0275020885226414e-17
balanced,37.92690190732246,TSs60B,0.012217828024580712
balanced,37.92690190732246,TSs61,0.004981726205878634
balanced,37.92690190732246,TSs63A,0.010859120146658442
balanced,37.92690190732246,TSs68,0.02200512822923082
balanced,37.92690190732246,TSs7,0.021756503513993965
balanced,37.92690190732246,TSs78,0.007045768700753107
balanced,37.92690190732246,TSs82,0.020045179501225426
balanced,37.92690190732246,TSs9,0.008411397835236274
balanced,37.92690190732246,TSs95,0.007874508221972184
balanced,37.92690190732246,TSs96,0.01499394172948039
balanced,37.92690190732246,TSs98,0.0057862124869573995
balanced,61.584821106602604,TSs10,0.01786518008934066
balanced,61.584821106602604,TSs104,0.0064506951894618535
balanced,61.584821106602604,TSs10A,0.012765298299917969
balanced,61.584821106602604,TSs11,0.004607406665477113
balanced,61.584821106602604,TSs111,4.554062967873373e-18
balanced,61.584821106602604,TSs116,0.010256250702138581
balanced,61.584821106602604,TSs119A,0.018264390531378103
balanced,61.584821106602604,TSs120,0.013851256294473148
balanced,61.584821106602604,TSs131,0.014365813281570168
balanced,61.584821106602604,TSs132,0.00671547250075289
balanced,61.584821106602604,TSs133,0.010903167417924726
balanced,61.584821106602604,TSs136,0.006570816340533248
balanced,61.584821106602604,TSs138B,0.01091589833873037
balanced,61.584821106602604,TSs15,0.008514293896583515
balanced,61.584821106602604,TSs151B,1.109437342608932e-15
balanced,61.584821106602604,TSs155,0.0024616521688685627
balanced,61.584821106602604,TSs156A,2.6519665134467793e-17
balanced,61.584821106602604,TSs157A,0.019550512821484404
balanced,61.584821106602604,TSs158,0.01118998295068534
balanced,61.584821106602604,TSs161,0.002786182509697779
balanced,61.584821106602604,TSs166,0.008387175053848043
balanced,61.584821106602604,TSs168,0.005383814215981283
balanced,61.584821106602604,TSs195,0.004480458679403565
balanced,61.584821106602604,TSs1A,0.007522941360948924
balanced,61.584821106602604,TSs2,0.005001132646806436
balanced,61.584821106602604,TSs201,0.015936580562337925
balanced,61.584821106602604,TSs209,0.009175249798513516
balanced,61.584821106602604,TSs217,0.006652255417961092
balanced,61.584821106602604,TSs224,0.008394885727557994
balanced,61.584821106602604,TSs22A,0.020552194822938002
balanced,61.584821106602604,TSs22B,0.011381523986241307
balanced,61.584821106602604,TSs23,0.007311444238763176
balanced,61.584821106602604,TSs24,0.0006089791690065701
balanced,61.584821106602604,TSs266,0.00802354699140503
balanced,61.584821106602604,TSs269,0.006373170793492901
balanced,61.584821106602604,TSs27,0.00757176814951018
balanced,61.584821106602604,TSs274,0.013302916600731917
balanced,61.584821106602604,TSs277,0.006366056361420701
balanced,61.584821106602604,TSs282,0.01842701077948579
balanced,61.584821106602604,TSs287,0.012145542195125368
balanced,61.584821106602604,TSs291,0.010310367606018606
balanced,61.584821106602604,TSs293,0.007751319644174523
balanced,61.584821106602604,TSs294,0.005467358243098492
balanced,61.584821106602604,TSs296,0.009580579393242188
balanced,61.584821106602604,TSs297,0.012179952365642038
balanced,61.584821106602604,TSs3,0.00465318569040081
balanced,61.584821106602604,TSs30,0.0066136888799693426
balanced,61.584821106602604,TSs303,0.0040200514035687186
balanced,61.584821106602604,TSs311,0.012140767152299755
balanced,61.584821106602604,TSs314A,0.014465719933072656
balanced,61.584821106602604,TSs314B,0.006117561171741718
balanced,61.584821106602604,TSs317,0.0143150336176653
balanced,61.584821106602604,TSs325,0.01805915661025533
balanced,61.584821106602604,TSs33,0.015192328198476586
balanced,61.584821106602604,TSs331,0.017289431241582998
balanced,61.584821106602604,TSs333,0.014578270618536256
balanced,61.584821106602604,TSs334,0.018902169530863006
balanced,61.584821106602604,TSs336,0.0056594788216169
balanced,61.584821106602604,TSs338,0.004445623357136341
balanced,61.584821106602604,TSs357,0.017631972129179604
balanced,61.584821106602604,TSs358,0.02054336275524797
balanced,61.584821106602604,TSs361,0.01315601194720176
balanced,61.584821106602604,TSs363,0.011805440754979067
balanced,61.584821106602604,TSs365,0.014463164705686614
balanced,61.584821106602604,TSs368,0.017380850102057702
balanced,61.584821106602604,TSs371,0.008295917253367672
balanced,61.584821106602604,TSs378,0.005237637065232424
balanced,61.584821106602604,TSs38,0.017098924339476046
balanced,61.584821106602604,TSs383,0.005189864031391896
balanced,61.584821106602604,TSs3A,0.005613053324243505
balanced,61.584821106602604,TSs4,0.013318989136965017
balanced,61.584821106602604,TSs417,0.01156350344655446
balanced,61.584821106602604,TSs44C,0.0076885344675324185
balanced,61.584821106602604,TSs48,0.012923863203349041
balanced,61.584821106602604,TSs49,0.017372299669883816
balanced,61.584821106602604,TSs49A,0.017753146864266697
balanced,61.584821106602604,TSs51,0.013167897928953837
balanced,61.584821106602604,TSs53,0.014823358508156562
balanced,61.584821106602604,TSs56,0.006449966753804301
balanced,61.584821106602604,TSs56A,0.014859472817413955
balanced,61.584821106602604,TSs58,0.0141969997294761
balanced,61.584821106602604,TSs59B,0.014508813474637509
balanced,61.584821106602604,TSs5A,0.013333147504741086
balanced,61.584821106602604,TSs60,1.4760855663951158e-17
balanced,61.584821106602604,TSs60B,0.011397422485366113
balanced,61.584821106602604,TSs61,0.008052096692381881
balanced,61.584821106602604,TSs63A,0.01052056950937692
balanced,61.584821106602604,TSs68,0.017299500729262722
balanced,61.584821106602604,TSs7,0.016931547029813733
balanced,61.584821106602604,TSs78,0.008661208963697375
balanced,61.584821106602604,TSs82,0.017102509609979336
balanced,61.584821106602604,TSs9,0.00914324105684278
balanced,61.584821106602604,TSs95,0.009368841527667227
balanced,61.584821106602604,TSs96,0.01271188768858029
balanced,61.584821106602604,TSs98,0.0076600217633715885
balanced,100.0,TSs10,0.015148116648507553
balanced,100.0,TSs104,0.008046487719192747
balanced,100.0,TSs10A,0.0120206447226774
balanced,100.0,TSs11,0.006861162717456938
balanced,100.0,TSs111,0.0031254909296404136
balanced,100.0,TSs116,0.010364354140595278
balanced,100.0,TSs119A,0.015244633893497946
balanced,100.0,TSs120,0.012650975304802015
balanced,100.0,TSs131,0.01286636206376621
balanced,100.0,TSs132,0.008100713833108173
balanced,100.0,TSs133,0.010828373989315037
balanced,100.0,TSs136,0.00812512042920253
balanced,100.0,TSs138B,0.010880408223805997
balanced,100.0,TSs15,0.009286087740592397
balanced,100.0,TSs151B,7.096660959124248e-16
balanced,100.0,TSs155,0.0056422599977595245
balanced,100.0,TSs156A,0.0034556137101306793
balanced,100.0,TSs157A,0.01605014841017309
balanced,100.0,TSs158,0.010982458661646217
balanced,100.0,TSs161,0.005745706027341388
balanced,100.0,TSs166,0.009307497135001399
balanced,100.0,TSs168,0.007361028674161185
balanced,100.0,TSs195,0.006861788716043191
balanced,100.0,TSs1A,0.008769647512137624
balanced,100.0,TSs2,0.00721766893300682
balanced,100.0,TSs201,0.014248714299639137
balanced,100.0,TSs209,0.009596065441833782
balanced,100.0,TSs217,0.008029883663545838
balanced,100.0,TSs224,0.008984947578282573
balanced,100.0,TSs22A,0.016569750882928478
balanced,100.0,TSs22B,0.011045067206933532
balanced,100.0,TSs23,0.008523627494953693
balanced,100.0,TSs24,0.004306213720677633
balanced,100.0,TSs266,0.008882620005981062
balanced,100.0,TSs269,0.008050796664779382
balanced,100.0,TSs27,0.008708762034492133
balanced,100.0,TSs274,0.012192008547743544
balanced,100.0,TSs277,0.008168747351787315
balanced,100.0,TSs282,0.016472855350012694
balanced,100.0,TSs287,0.011451034865152717
balanced,100.0,TSs291,0.010385525585945073
balanced,100.0,TSs293,0.008687740237399447
balanced,100.0,TSs294,0.007391417006058715
balanced,100.0,TSs296,0.009765556604371435
balanced,100.0,TSs297,0.011639630798365027
balanced,100.0,TSs3,0.006923108822628498
balanced,100.0,TSs30,0.008140439626805954
balanced,100.0,TSs303,0.00687991683445044
balanced,100.0,TSs311,0.011754170276220383
balanced,100.0,TSs314A,0.013021825470262966
balanced,100.0,TSs314B,0.007765707570083082
balanced,100.0,TSs317,0.012881075440045806
balanced,100.0,TSs325,0.015046828340637875
balanced,100.0,TSs33,0.013378079289551415
balanced,100.0,TSs331,0.014640039961072226
balanced,100.0,TSs333,0.013005553793043936
balanced,100.0,TSs334,0.015752567173793832
balanced,100.0,TSs336,0.007527280450269879
balanced,100.0,TSs338,0.0068465273900748585
balanced,100.0,TSs357,0.015047767162524164
balanced,100.0,TSs358,0.019099675928266915
balanced,100.0,TSs361,0.013937681445398408
balanced,100.0,TSs363,0.011681546205117292
balanced,100.0,TSs365,0.012990897776552287
balanced,100.0,TSs368,0.014883585450018704
balanced,100.0,TSs371,0.009146782186992391
balanced,100.0,TSs378,0.007469048461526717
balanced,100.0,TSs38,0.014579798017972288
balanced,100.0,TSs383,0.00708369375342491
balanced,100.0,TSs3A,0.007698889931575766
balanced,100.0,TSs4,0.012368226972562653
balanced,100.0,TSs417,0.01122582762086376
balanced,100.0,TSs44C,0.008854439288528049
balanced,100.0,TSs48,0.012010402545049835
balanced,100.0,TSs49,0.014791346252891033
balanced,100.0,TSs49A,0.01501716203789994
balanced,100.0,TSs51,0.01216336414363927
balanced,100.0,TSs53,0.013236630589012656
balanced,100.0,TSs56,0.008021113213741222
balanced,100.0,TSs56A,0.01310356783945425
balanced,100.0,TSs58,0.012768949602977286
balanced,100.0,TSs59B,0.013021972012301142
balanced,100.0,TSs5A,0.012245938761731981
balanced,100.0,TSs60,0.001811970454768234
balanced,100.0,TSs60B,0.010974181974976445
balanced,100.0,TSs61,0.009216445178327183
balanced,100.0,TSs63A,0.010480554806787737
balanced,100.0,TSs68,0.014688199133935006
balanced,100.0,TSs7,0.01451254624276397
balanced,100.0,TSs78,0.009404227572072207
balanced,100.0,TSs82,0.014704114377363756
balanced,100.0,TSs9,0.009663635023781007
balanced,100.0,TSs95,0.009980195419949874
balanced,100.0,TSs96,0.011779146031558095
balanced,100.0,TSs98,0.008729640670306993
soluble_oxalate_priority,0.01,TSs10,2.321495526431585e-16
soluble_oxalate_priority,0.01,TSs104,0.0
soluble_oxalate_priority,0.01,TSs10A,1.2678106840074646e-14
